City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
360,manay,7.215,126.5397,299.39,82,100,4.22,PH,1696101665
361,daru,-9.0763,143.2092,297.75,87,100,6.64,PG,1696101413
362,vinnytsia,49.2328,28.481,290.75,41,14,1.86,UA,1696101665
363,belmonte,-15.8631,-38.8828,298.24,74,41,4.9,BR,1696101665
364,nueva loja,0.0847,-76.8828,304.16,55,20,2.57,EC,1696101667
365,nadym,65.5333,72.5167,274.38,71,100,6.61,RU,1696101667
366,kargasok,59.0556,80.8572,272.57,82,10,2.68,RU,1696101667
367,idri,27.5,13.2667,303.6,29,56,4.67,LY,1696101427
368,pinillos,8.9193,-74.4677,307.88,52,97,1.07,CO,1696101667
369,grootfontein,-19.5667,18.1167,291.91,20,0,0.51,NA,1696101668
370,vilyuysk,63.7553,121.6247,279.91,83,100,3.58,RU,1696101668
371,prado,-17.3411,-39.2208,297.2,77,94,4.72,BR,1696101668
372,bam,29.106,58.357,296.36,17,3,0.54,IR,1696101668
373,new norfolk,-42.7826,147.0587,286.99,46,80,2.71,AU,1696101668
374,nesebar,42.7833,27.7333,292.64,79,0,3.11,BG,1696101669
375,santa ana,33.7456,-117.8678,296.37,66,75,5.14,US,1696101506
376,cullowhee,35.3137,-83.1765,300.54,53,0,1.54,US,1696101669
377,puerto deseado,-47.7503,-65.8938,284.81,55,100,15.22,AR,1696101669
378,mao,39.8885,4.2658,296.46,83,0,1.03,ES,1696101669
379,kirakira,-10.4544,161.9205,297.97,83,99,5.31,SB,1696101670
380,jalapa,19.5333,-96.9167,295.76,77,64,2.33,MX,1696101510
381,khovd,48.0056,91.6419,280.44,58,100,1.81,MN,1696101670
382,kilju,40.9642,129.3278,284.31,67,16,2.8,KP,1696101670
383,kutum,14.2,24.6667,303.98,27,100,3.25,SD,1696101670
384,maru,12.3342,6.4057,299.63,68,49,2.52,NG,1696101670
385,palikir - national government center,6.9248,158.1611,300.75,72,100,2.68,FM,1696101671
386,kununurra,-15.7667,128.7333,296.14,78,15,0.0,AU,1696101671
387,burang,30.25,81.1667,277.86,78,47,1.67,CN,1696101671
388,khandyga,62.6667,135.6,271.4,61,15,0.81,RU,1696101671
389,labrador city,52.9463,-66.9114,292.1,42,75,5.14,CA,1696101671
390,mglin,53.0591,32.8475,287.42,55,4,3.61,RU,1696101672
391,castillos,-34.1667,-53.8333,287.91,58,3,3.42,UY,1696101417
392,mahanje,-9.9333,35.3333,293.79,57,0,2.15,TZ,1696101672
393,la'ie,21.6477,-157.9253,303.13,74,56,4.47,US,1696101672
394,north battleford,52.7834,-108.2847,283.2,76,100,2.06,CA,1696101482
395,hasilpur,29.7122,72.5553,300.57,20,0,2.58,PK,1696101672
396,sofo-birnin-gwari,11.0154,6.7804,295.17,93,72,2.12,NG,1696101673
397,atvidaberg,58.2015,15.9977,286.03,78,2,5.32,SE,1696101673
398,santo antonio,-6.3106,-35.4789,303.53,42,90,7.74,BR,1696101673
399,pacasmayo,-7.4006,-79.5714,295.14,73,100,6.24,PE,1696101673
400,singrauli,24.1997,82.6753,296.84,92,100,1.82,IN,1696101673
401,malpica,43.3228,-8.8105,297.24,77,1,0.97,ES,1696101674
402,blythe,33.6103,-114.5964,304.4,23,0,8.23,US,1696101674
403,kampung simpang renggam,1.8278,103.3,299.23,80,100,0.92,MY,1696101674
404,villa constitucion,-33.2278,-60.3297,295.3,20,0,2.7,AR,1696101674
405,aldama,22.9167,-98.0667,307.87,41,14,3.46,MX,1696101674
406,galveston,29.3669,-94.9669,307.62,63,20,5.66,US,1696101675
407,choma,-16.8065,26.9531,297.78,38,49,1.36,ZM,1696101675
408,pallisa,1.145,33.7094,292.71,84,97,2.9,UG,1696101675
409,vorkuta,67.5,64.0,275.19,94,100,8.46,RU,1696101675
410,yuxia,34.0615,108.6291,289.49,71,82,1.61,CN,1696101675
411,robertsport,6.7533,-11.3686,300.3,85,10,5.42,LR,1696101676
412,driefontein,-27.0177,30.4498,292.54,19,1,2.14,ZA,1696101676
413,mizdah,31.4451,12.9801,296.82,55,0,6.24,LY,1696101676
414,brookings,44.3114,-96.7984,301.34,65,20,7.72,US,1696101603
415,minas de marcona,-15.2119,-75.1103,293.41,60,15,3.77,PE,1696101676
416,babu,24.4167,111.5167,297.59,93,7,1.24,CN,1696101677
417,linhares,-19.3911,-40.0722,296.4,70,100,2.66,BR,1696101677
418,buala,-8.145,159.5921,298.67,89,100,2.9,SB,1696101677
419,kingston,17.997,-76.7936,307.17,69,22,0.89,JM,1696101545
420,ancud,-41.8697,-73.8203,284.29,73,100,4.17,CL,1696101497
421,margate,51.3813,1.3862,290.32,79,16,0.89,GB,1696101390
422,torghay,49.6339,63.4981,288.03,54,99,1.82,KZ,1696101678
423,uelzen,52.9667,10.5667,290.64,67,100,1.82,DE,1696101678
424,east ballina,-28.8667,153.5833,288.59,82,0,5.71,AU,1696101678
425,sacapulas,15.2867,-91.0872,299.95,71,85,2.12,GT,1696101678
426,sanya,18.2431,109.505,299.24,89,0,2.0,CN,1696101679
427,hidalgo,20.5,-99.0,298.46,37,70,4.03,MX,1696101679
428,cidreira,-30.1811,-50.2056,290.04,86,97,5.72,BR,1696101679
429,anloga,5.7947,0.8973,300.15,82,7,4.86,GH,1696101679
430,shimoda,34.6667,138.95,297.1,88,72,7.17,JP,1696101680
431,naestved,55.2299,11.7609,288.66,78,100,6.23,DK,1696101680
432,remontnoye,46.5614,43.6501,291.6,38,0,3.39,RU,1696101680
433,aral,40.5156,81.2636,293.6,25,11,1.94,CN,1696101680
434,alpena,45.0617,-83.4327,298.33,68,0,2.24,US,1696101680
435,mana,5.6592,-53.7767,303.88,64,10,5.7,GF,1696101680
436,kolonia town,6.964,158.206,301.33,72,100,2.63,FM,1696101681
437,chiredzi,-21.05,31.6667,302.82,31,0,2.48,ZW,1696101681
438,riverside,33.7333,-116.0508,297.64,31,0,7.2,US,1696101681
439,emerald,-23.5333,148.1667,286.12,80,0,2.85,AU,1696101641
440,katabu,-4.9333,122.5167,294.49,95,37,1.24,ID,1696101681
441,fatehpur,25.9333,80.8,300.53,55,52,2.19,IN,1696101682
442,namdrik,5.5994,168.1028,302.07,73,100,4.82,MH,1696101676
443,huarmey,-10.0681,-78.1522,294.88,77,99,4.12,PE,1696101682
444,filadelfia,39.9523,-75.1638,295.24,81,100,4.12,US,1696101629
445,sao paulo de olivenca,-3.3783,-68.8725,304.23,65,100,1.76,BR,1696101682
446,santana,-0.0583,-51.1817,307.25,49,20,4.12,BR,1696101682
447,korla,41.7597,86.1469,291.63,30,96,0.8,CN,1696101682
448,selibaby,15.159,-12.1829,309.88,32,57,3.63,MR,1696101683
449,mahishadal,22.1833,87.9833,298.08,96,100,6.18,IN,1696101683
450,heidelberg,-26.5048,28.3592,297.56,16,0,2.88,ZA,1696101683
451,el calafate,-50.3408,-72.2768,283.57,40,100,2.27,AR,1696101683
452,antsiranana,-12.2787,49.2917,296.46,82,23,6.57,MG,1696101661
453,al hufuf,25.3646,49.5653,303.34,45,0,1.03,SA,1696101684
454,ar rumaythah,31.5263,45.2025,304.82,20,0,2.65,IQ,1696101684
455,kabalo,-6.05,26.9167,298.96,65,1,1.94,CD,1696101684
456,povorino,51.1945,42.2457,289.63,62,44,3.02,RU,1696101684
457,selkirk,50.1436,-96.8845,298.76,40,18,2.24,CA,1696101685
458,armacao de buzios,-22.7469,-41.8817,296.24,77,67,8.79,BR,1696101685
459,itumbiara,-18.4192,-49.2153,309.76,27,93,2.56,BR,1696101656
460,lockport,41.5895,-88.0578,302.92,56,0,4.63,US,1696101543
461,corn island,12.1694,-83.0418,302.2,75,19,3.46,NI,1696101685
462,ta`u,-14.2336,-169.5144,300.24,78,24,4.44,AS,1696101685
463,dikhil,11.5,42.1667,303.56,46,5,2.78,DJ,1696101685
464,fenghuang,27.9356,109.5996,292.15,77,100,2.21,CN,1696101686
465,novodvinsk,64.4165,40.8122,286.92,89,100,3.58,RU,1696101686
466,keszthely,46.7681,17.2432,290.09,88,0,2.06,HU,1696101686
467,yermolayevo,52.7167,55.8,281.87,85,14,2.24,RU,1696101686
468,ilomantsi,62.6716,30.9328,284.65,95,34,4.19,FI,1696101436
469,narvik,68.4384,17.4272,283.92,92,68,1.03,NO,1696101687
470,colonia lindavista,19.4916,-99.1247,298.12,34,40,3.6,MX,1696101687
471,sisimiut,66.9395,-53.6735,275.03,69,14,2.34,GL,1696101687
472,lazaro cardenas,17.9583,-102.2,304.58,67,8,3.84,MX,1696101687
473,ad dujayl,33.8467,44.2344,301.12,27,0,2.17,IQ,1696101687
474,okhotsk,59.3833,143.3,279.33,89,100,2.21,RU,1696101687
475,santiago,-33.4569,-70.6483,300.53,40,0,5.14,CL,1696101688
476,nacozari viejo,30.4,-109.65,303.06,17,0,8.45,MX,1696101688
477,tangalle,6.024,80.7911,298.18,90,98,3.42,LK,1696101688
478,kotabumi,-4.8333,104.9,296.69,83,100,2.15,ID,1696101688
479,el hed,36.65,4.7736,293.55,72,0,0.78,DZ,1696101689
480,san jose de jachal,-30.2406,-68.7469,293.32,19,0,3.18,AR,1696101689
481,zabol,32.25,67.25,286.9,24,0,3.43,AF,1696101689
482,bireun,5.203,96.7009,299.06,88,26,1.2,ID,1696101689
483,lagos,6.5833,3.75,302.33,83,88,1.77,NG,1696102190
484,port augusta,-32.5,137.7667,289.72,76,8,6.74,AU,1696101690
485,losser,52.2608,7.0042,289.7,73,100,1.79,NL,1696101690
486,angel r. cabada,18.5833,-95.4333,301.74,75,100,2.29,MX,1696101690
487,laguna,38.421,-121.4238,293.2,72,100,3.6,US,1696101690
488,maloye ganyushkino,46.6,49.2667,292.35,52,3,1.69,KZ,1696101690
489,syktyvkar,61.6764,50.8099,286.23,81,40,5.0,RU,1696101691
490,riosucio,5.4216,-75.7032,299.26,68,95,0.66,CO,1696101609
491,chandler,33.3062,-111.8412,309.37,13,0,9.26,US,1696101691
492,christchurch,-43.5333,172.6333,278.66,86,85,1.54,NZ,1696101691
493,hilo,19.7297,-155.09,298.2,91,100,2.57,US,1696101490
494,quellon,-43.1167,-73.6167,284.98,71,100,1.29,CL,1696101691
495,salaga,8.5508,-0.5188,299.29,81,11,1.55,GH,1696101692
496,hermantown,46.8069,-92.2383,291.98,94,100,8.23,US,1696101692
497,shache,38.4167,77.2406,290.44,37,34,4.35,CN,1696101692
498,kudahuvadhoo,2.6708,72.8944,301.47,76,100,3.9,MV,1696101692
499,pisco,-13.7,-76.2167,294.27,73,54,4.63,PE,1696101412
500,floro,61.5996,5.0328,283.19,93,75,5.66,NO,1696101693
501,mount pearl,47.5166,-52.7813,289.11,83,20,5.14,CA,1696101693
502,bangkirohan,13.0569,123.7494,298.69,95,100,2.68,PH,1696101693
503,angaur state,6.906,134.13,301.41,80,83,6.34,PW,1696101693
504,catia la mar,10.6038,-67.0303,302.31,84,100,2.4,VE,1696101693
505,liberal,37.0431,-100.921,303.73,34,0,10.29,US,1696101694
506,igarka,67.4667,86.5833,266.52,88,83,6.85,RU,1696101694
507,muntok,-2.0667,105.1833,299.36,71,100,2.85,ID,1696101694
508,nambucca heads,-30.65,153.0,292.15,77,0,2.97,AU,1696101694
509,klaksvik,62.2266,-6.589,281.66,74,85,2.28,FO,1696101694
510,mabaruma,8.2,-59.7833,306.8,53,99,3.37,GY,1696101694
511,tazacorte,28.629,-17.9293,297.69,81,75,2.57,ES,1696101695
512,san sebastian de la gomera,28.0916,-17.1133,303.24,78,0,0.0,ES,1696101695
513,nogliki,51.8333,143.1667,280.91,90,81,0.8,RU,1696101695
514,saint-philippe,-21.3585,55.7679,295.92,81,48,5.97,RE,1696101695
515,crane,31.3974,-102.3501,304.04,33,62,9.39,US,1696101695
516,banda aceh,5.5577,95.3222,300.15,79,51,0.3,ID,1696101696
517,hiratacho,35.4333,132.8167,294.16,80,100,3.66,JP,1696101696
518,hornostayivka,47.0078,33.729,293.13,48,13,1.86,UA,1696101696
519,jalai nur,49.45,117.7,280.22,57,28,2.4,CN,1696101696
520,hailin,44.5833,129.4167,279.63,91,66,1.39,CN,1696101696
521,igurubi,-4.0,33.7,302.22,33,79,5.8,TZ,1696101697
522,poxoreo,-15.8372,-54.3892,306.78,36,97,2.63,BR,1696101697
523,huangmei,30.1924,116.025,294.61,87,100,2.5,CN,1696101697
524,bodaybo,57.8506,114.1933,281.77,85,100,0.55,RU,1696101697
525,colonia,50.9333,6.95,289.23,80,0,2.06,DE,1696101525
526,zaozersk,69.4005,32.4476,280.63,95,100,2.86,RU,1696101697
527,belyy yar,53.6039,91.3903,282.09,93,75,0.0,RU,1696101698
528,uray,60.1247,64.7758,274.75,78,8,2.68,RU,1696101698
529,arkhangel'sk,64.5401,40.5433,287.11,89,100,3.93,RU,1696101698
530,sinabang,2.4803,96.3801,299.48,88,98,2.73,ID,1696101698
531,itaituba,-4.2761,-55.9836,311.24,47,20,0.92,BR,1696101698
532,eraan,9.0629,117.7016,298.89,91,100,4.28,PH,1696101699
533,kenai,60.5544,-151.2583,279.34,90,100,6.69,US,1696101650
534,isla cristina,37.2,-7.3167,298.87,68,68,3.08,ES,1696101699
535,otjiwarongo,-20.4637,16.6477,296.8,14,0,6.16,NA,1696101699
536,prince albert,53.2001,-105.7677,283.12,76,100,3.6,CA,1696101699
537,mahanoro,-19.9,48.8,294.28,91,4,3.1,MG,1696101700
538,qionghai,19.2425,110.4642,297.05,95,1,1.49,CN,1696101700
539,san andres,12.5847,-81.7006,306.16,66,20,3.6,CO,1696101700
540,camarinas,43.1311,-9.1817,296.03,81,0,1.87,ES,1696101700
541,dhanwar,24.4167,85.9833,297.3,93,100,4.23,IN,1696101701
542,balcarce,-37.8462,-58.2552,284.16,74,61,2.24,AR,1696101701
543,malabar,-33.9667,151.25,293.02,79,0,3.09,AU,1696101701
544,petropavlovsk-kamchatsky,53.0452,158.6483,273.48,100,0,1.0,RU,1696101701
545,mankoeng,-23.9,29.8167,293.16,24,0,0.71,ZA,1696101701
546,burgersdorp,-30.9977,26.3286,287.83,54,100,7.61,ZA,1696101702
547,paris,48.8534,2.3488,292.1,77,0,1.54,FR,1696101438
548,arauca,7.0847,-70.7591,307.69,46,100,1.22,CO,1696101702
549,holualoa,19.6228,-155.9522,300.12,73,20,2.57,US,1696101702
550,guneysu,40.9776,40.6136,292.95,90,100,0.83,TR,1696101703
551,tadine,-21.55,167.8833,293.28,63,75,7.8,NC,1696101703
552,hinton,53.4001,-117.5857,281.23,70,100,2.46,CA,1696101703
553,merizo village,13.2658,144.6691,300.46,97,100,2.48,GU,1696101703
554,dongargarh,21.2,80.7333,297.12,93,100,1.84,IN,1696101704
555,dudinka,69.4058,86.1778,266.83,91,6,5.36,RU,1696101704
556,ishigaki,24.3448,124.1572,300.22,94,75,5.14,JP,1696101704
557,monywa,22.1167,95.1333,298.07,92,76,2.93,MM,1696101705
558,argo,37.6333,22.7333,292.47,60,58,1.73,GR,1696101705
559,mary,37.0,62.5,291.23,23,0,3.36,TM,1696101705
560,bihariganj,25.7333,86.9833,298.68,90,100,2.38,IN,1696101705
561,niederstetten,49.4,9.9194,288.02,85,75,0.51,DE,1696101705
562,callao,-12.0667,-77.15,295.31,64,75,5.14,PE,1696101706
563,tromso,69.6496,18.957,283.16,93,75,2.06,NO,1696101706
564,calingasta,-31.3308,-69.4078,297.07,8,0,1.86,AR,1696101706
565,nanao,37.05,136.9667,292.74,95,100,2.1,JP,1696101706
566,jayapura,-2.5333,140.7,296.81,92,96,2.43,ID,1696101706
567,camayenne,9.535,-13.6878,302.2,84,40,3.09,GN,1696101707
568,saint-yrieix-sur-charente,45.6833,0.1167,295.77,60,0,2.57,FR,1696101707
569,hasaki,35.7333,140.8333,299.42,81,46,9.67,JP,1696101707
570,gorontalo,0.5412,123.0595,296.26,93,74,1.42,ID,1696101707
571,kidal,18.4411,1.4078,307.19,21,3,1.83,ML,1696101708
572,fisterra,42.9049,-9.2629,295.94,81,2,1.48,ES,1696101708
573,umluj,25.0213,37.2685,304.32,59,5,3.17,SA,1696101708
574,necochea,-38.5473,-58.7368,283.96,71,16,8.66,AR,1696101439
575,hafar al-batin,28.4328,45.9708,302.47,18,0,2.06,SA,1696101708
576,kyelang,32.5833,77.0333,276.05,77,3,1.17,IN,1696101708
577,piti village,13.4626,144.6933,300.64,91,40,2.57,GU,1696101709
578,hadibu,12.65,54.0333,300.32,82,100,1.56,YE,1696101709
579,kone,-21.0595,164.8658,290.39,76,14,2.25,NC,1696101709
